FILE                                          	RA                	DEC                 	OBJECT                         	OBSTECH                     	
batch_19838/OB_2233884_2019-06-24T02-06.fits  	242.1821675       	-23.68541194444445  	HD 144844                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233887_2019-06-16T05-01.fits  	242.3272816666666 	-57.93431888888889  	iot02 Nor                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233890_2019-06-19T07-33.fits  	242.5439820833333 	-40.12882416666667  	HD 144965                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233893_2019-06-28T06-19.fits  	243.066845        	-28.41728444444444  	12 Sco                         	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233893_2019-06-29T06-05.fits  	243.066845        	-28.41728444444444  	12 Sco                         	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233896_2019-06-24T01-45.fits  	243.09097125      	-19.57904694444444  	HD 145554                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233899_2019-06-28T06-37.fits  	243.7226225       	-25.47697222222222  	HD 146001                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233899_2019-06-29T06-43.fits  	243.7226225       	-25.47697222222222  	HD 146001                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233902_2019-06-29T04-40.fits  	244.1048845833333 	-24.98874           	HD 146285                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233905_2019-06-27T06-49.fits  	245.36263625      	-48.18862249999999  	HD 147001                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233908_2019-06-24T02-30.fits  	246.3512145833333 	-23.4602075         	rho Oph D                      	IMAGE,CLASSICAL             	
batch_19838/OB_2233913_2019-06-24T03-31.fits  	246.3961720833333 	-23.40522388888889  	rho Oph C                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233916_2019-06-30T00-36.fits  	246.4610729166666 	-26.56842583333333  	HD 147955                      	IMAGE,CLASSICAL             	
batch_19838/OB_2233919_2019-06-28T06-56.fits  	251.1774691666666 	-40.839675          	HD 150742                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233919_2019-06-29T07-00.fits  	251.1774691666666 	-40.839675          	HD 150742                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233928_2019-06-28T07-13.fits  	269.6627075       	-28.75908611111111  	HD 163685                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233928_2019-06-29T07-17.fits  	269.6627075       	-28.75908611111111  	HD 163685                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233931_2019-06-16T05-25.fits  	274.5321404166667 	18.13168861111111   	HD 168270                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233934_2019-06-21T09-13.fits  	275.3314516666666 	-16.37390972222222  	HD 168625                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233937_2019-06-24T05-02.fits  	277.7789187499999 	32.24537555555555   	HD 171026                      	IMAGE,CLASSICAL             	
batch_19838/OB_2233940_2019-06-21T09-30.fits  	278.4906929166667 	-33.01656           	HD 171034                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233943_2019-06-14T09-45.fits  	302.7919904166666 	-8.842344444444445  	HD 191639                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233946_2019-06-16T07-53.fits  	306.4119041666667 	-56.73508972222222  	alf Pav                        	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2233949_2019-06-16T08-10.fits  	306.8300075       	-18.21169388888889  	pi. Cap                        	IMAGE,CLASSICAL             	
batch_19838/OB_2233949_2019-06-16T08-16.fits  	306.8300075       	-18.21169388888889  	pi. Cap                        	IMAGE,CLASSICAL             	
batch_19838/OB_2233952_2019-06-14T10-03.fits  	343.36960375      	-11.61651472222222  	74 Aqr                         	IMAGE,CLASSICAL             	
batch_19838/OB_2241620_2019-05-10T23-20.fits  	159.327625        	-58.62827166666667  	CD-57  3378                    	IMAGE,DUAL,CORONOGRAPHY     	
